Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,40.952708482167985,41.1272063278802,39.99598413821997,40.332942962646484,662400,0.0,0.0
2010-01-05 00:00:00-05:00,40.056132561004816,40.332920669612996,39.40026598444313,40.28478240966797,778800,0.0,0.0
2010-01-06 00:00:00-05:00,40.31488719247751,40.651845974608406,39.78537987902624,40.176490783691406,578300,0.0,0.0
2010-01-07 00:00:00-05:00,40.044121919071635,40.609730711399074,39.64096951268723,40.16446304321289,689700,0.0,0.0
2010-01-08 00:00:00-05:00,40.06817038570834,40.164446918946226,39.40628528721008,39.91172790527344,770900,0.0,0.0
2010-01-11 00:00:00-05:00,40.254723815278034,40.447272380932986,40.1042951049001,40.411170959472656,373900,0.0,0.0
2010-01-12 00:00:00-05:00,40.12232102433453,40.31486947101518,39.29797054816458,39.719173431396484,763400,0.0,0.0
2010-01-13 00:00:00-05:00,39.8996904188001,40.633782905737675,39.797400046874095,40.507423400878906,737000,0.0,0.0
2010-01-14 00:00:00-05:00,40.48937711104325,40.59768592568443,40.068174124897205,40.344966888427734,522800,0.0,0.0
2010-01-15 00:00:00-05:00,40.27878050396282,40.73608033677739,39.94181717522969,40.669891357421875,916500,0.0,0.0
2010-01-19 00:00:00-05:00,40.645834827678975,41.879347360180745,40.47735083472279,41.674766540527344,943600,0.0,0.0
2010-01-20 00:00:00-05:00,41.253550308733004,41.4039789543637,40.970743720432424,41.133209228515625,665900,0.0,0.0
2010-01-21 00:00:00-05:00,41.18735768826208,41.47016425150644,40.21258308899815,40.30284118652344,810300,0.0,0.0
2010-01-22 00:00:00-05:00,40.23062831068941,40.796241360138,39.31000594090482,39.412296295166016,730100,0.0,0.0
2010-01-25 00:00:00-05:00,39.767304751434594,39.8455305659368,38.7925303061212,39.490516662597656,597100,0.0,0.0
2010-01-26 00:00:00-05:00,39.32806131184339,40.00799706535681,39.14754511993561,39.33407974243164,452600,0.0,0.0
2010-01-27 00:00:00-05:00,39.153568267822266,39.484513129286945,38.63007492079215,39.153568267822266,660600,0.0,0.0
2010-01-28 00:00:00-05:00,39.23780724357933,39.26789480889155,38.317184669927784,38.834659576416016,537800,0.0,0.0
2010-01-29 00:00:00-05:00,39.06330683461156,39.35213183372423,38.65414076378721,38.738380432128906,653900,0.0,0.0
2010-02-01 00:00:00-05:00,39.00916304610081,39.68909896859391,38.888817358014464,39.640960693359375,680600,0.0,0.0
2010-02-02 00:00:00-05:00,39.839522734575844,40.88049100254871,39.46645803348076,40.80226516723633,1016300,0.0,0.0
2010-02-03 00:00:00-05:00,40.609730711399074,40.80227926445685,39.88767478511231,40.16446304321289,451500,0.0,0.0
2010-02-04 00:00:00-05:00,39.82748665572743,39.96587842837535,38.2810781845803,38.347267150878906,1122200,0.0,0.0
2010-02-05 00:00:00-05:00,38.437522265088546,39.2378013432268,38.12463045483584,39.12347412109375,612600,0.0,0.0
2010-02-08 00:00:00-05:00,39.141548130199695,39.37621652627228,38.16075010437482,38.25702667236328,659000,0.0,0.0
