Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,19.52250428881639,19.52250428881639,19.120376606596345,19.280126571655273,2492561,0.0,0.0
2010-01-05 00:00:00-05:00,19.313179301347486,19.31868836720255,18.844947491628048,19.197498321533203,3059850,0.0,0.0
2010-01-06 00:00:00-05:00,19.291821561735443,19.291821561735443,19.069885649412928,19.080982208251953,3461797,0.223475,0.0
2010-01-07 00:00:00-05:00,19.11982541472207,19.436083910479187,18.975566571941627,19.258535385131836,2782414,0.0,0.0
2010-01-08 00:00:00-05:00,19.158660809034583,19.275177638511163,18.914530591056394,18.936723709106445,2537420,0.0,0.0
2010-01-11 00:00:00-05:00,19.097632544240454,19.097632544240454,18.77582515193004,18.88679313659668,1654436,0.0,0.0
2010-01-12 00:00:00-05:00,18.748082384340062,19.01995464591814,18.709242644196223,18.798017501831055,1600179,0.0,0.0
2010-01-13 00:00:00-05:00,18.82020387694799,18.964461479954167,18.72588018650383,18.925622940063477,1185479,0.0,0.0
2010-01-14 00:00:00-05:00,18.875690595348143,19.946532728816123,18.85349629511418,19.846662521362305,4078309,0.0,0.0
2010-01-15 00:00:00-05:00,19.896599841131515,19.896599841131515,19.458274523597836,19.585887908935547,2652646,0.0,0.0
2010-01-19 00:00:00-05:00,19.61362402025365,19.913236936145474,19.558140059245154,19.885496139526367,1836671,0.0,0.0
2010-01-20 00:00:00-05:00,20.284990311373495,21.006284481803817,20.11298830099182,20.26834487915039,4011411,0.0,0.0
2010-01-21 00:00:00-05:00,20.30717500110913,20.667821936599683,20.235045614011018,20.279434204101562,2898087,0.0,0.0
2010-01-22 00:00:00-05:00,20.19066652507301,20.44034325743339,20.018664525330433,20.063053131103516,2751538,0.0,0.0
2010-01-25 00:00:00-05:00,20.207310025557515,20.218405400112314,19.896599285917418,19.97982406616211,2147556,0.0,0.0
2010-01-26 00:00:00-05:00,19.95762734725143,20.501371635427247,19.93543423437641,20.2405948638916,3146325,0.0,0.0
2010-01-27 00:00:00-05:00,20.24059600057944,20.39595253497024,20.112982634668317,20.318275451660156,2624343,0.0,0.0
2010-01-28 00:00:00-05:00,20.390401794118937,20.856466591938563,20.35711094403819,20.778789520263672,4326994,0.0,0.0
2010-01-29 00:00:00-05:00,20.778792012075396,20.94524391466992,20.434790466271828,20.506919860839844,3956035,0.0,0.0
2010-02-01 00:00:00-05:00,20.612337076901262,21.03956332726137,20.54575537855103,21.00072479248047,3153485,0.0,0.0
2010-02-02 00:00:00-05:00,21.011829852481778,21.439056251697686,20.884216464693775,21.244863510131836,2631167,0.0,0.0
2010-02-03 00:00:00-05:00,21.289247810800855,21.361377213331938,21.01737562955068,21.09505271911621,1790021,0.0,0.0
2010-02-04 00:00:00-05:00,20.923056305406753,21.122799114620317,20.728861184074596,20.751056671142578,3721445,0.0,0.0
2010-02-05 00:00:00-05:00,20.795436549341453,21.083954115268767,20.529112095923058,20.856468200683594,2943618,0.0,0.0
2010-02-08 00:00:00-05:00,20.895308643047827,21.122794578356626,20.812083871615116,20.823179244995117,1930753,0.0,0.0
2010-02-09 00:00:00-05:00,21.02292944926574,21.41131974593387,20.92305921465807,21.311447143554688,2071932,0.0,0.0
2010-02-10 00:00:00-05:00,21.2837020493206,21.350281403069904,21.061766134614178,21.1117000579834,2282470,0.0,0.0
2010-02-11 00:00:00-05:00,21.034021250924564,21.50563621520996,20.88421475745695,21.50563621520996,2612708,0.0,0.0
2010-02-12 00:00:00-05:00,21.26705646010079,21.666542050697075,21.1338953858257,21.633251190185547,2315136,0.0,0.0
2010-02-16 00:00:00-05:00,22.260221633184056,22.676350265404416,22.215833032136896,22.421123504638672,5072715,0.0,0.0
2010-02-17 00:00:00-05:00,22.587587376410355,22.742941626521265,22.459973941917006,22.521005630493164,2214677,0.0,0.0
2010-02-18 00:00:00-05:00,22.471057105314205,22.609768211311433,22.376734595055158,22.482154846191406,1678823,0.0,0.0
2010-02-19 00:00:00-05:00,22.471057306393032,22.781768008258208,22.465509619790097,22.776220321655273,1837678,0.0,0.0
2010-02-22 00:00:00-05:00,22.84834971857597,22.85944509178184,22.59867067265499,22.776220321655273,1611590,0.0,0.0
2010-02-23 00:00:00-05:00,22.720740804095534,22.937129037255595,22.415577729041257,22.537643432617188,2306186,0.0,0.0
2010-02-24 00:00:00-05:00,22.65415273424529,22.748475237405284,22.543184804907604,22.74292755126953,1536637,0.0,0.0
2010-02-25 00:00:00-05:00,22.49325323446597,22.526544093789518,22.138156259813655,22.376737594604492,3413469,0.0,0.0
2010-02-26 00:00:00-05:00,22.415567439663366,22.593117041951512,22.37672890811971,22.498794555664062,1418951,0.0,0.0
2010-03-01 00:00:00-05:00,22.56538438072383,22.903838319587944,22.360093889423887,22.831708908081055,1804900,0.0,0.0
2010-03-02 00:00:00-05:00,22.78177326945204,22.96487064733953,22.443321688639973,22.47661018371582,3223627,0.0,0.0
2010-03-03 00:00:00-05:00,22.593135065979485,22.748489316090396,22.465521631486137,22.521005630493164,1844502,0.0,0.0
