Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-06-15 00:00:00-04:00,23.21976599055649,23.892290754070242,22.865806560754194,23.00031089782715,17022500,0.0,0.0
2010-06-16 00:00:00-04:00,22.915360736587164,23.21268529097869,22.632192588788794,22.702983856201172,2158800,0.0,0.0
2010-06-17 00:00:00-04:00,22.901195038131547,22.993223968612586,22.12248361250872,22.299463272094727,1467700,0.0,0.0
2010-06-18 00:00:00-04:00,22.264073065446233,22.405657135381087,21.77560779330982,21.95258903503418,1132200,0.0,0.0
2010-06-21 00:00:00-04:00,22.412734988969728,23.36134648461775,21.95258718522388,22.681743621826172,1066900,0.0,0.0
2010-06-22 00:00:00-04:00,22.922440198457537,23.467538835944723,22.518925642643314,23.141895294189453,1008800,0.0,0.0
2010-06-23 00:00:00-04:00,23.361355060081124,23.715314565486192,22.653436049270994,23.701156616210938,1029400,0.0,0.0
2010-06-24 00:00:00-04:00,23.708226814198223,24.196690488723895,23.191445713449315,23.56664276123047,1600800,0.0,0.0
2010-06-25 00:00:00-04:00,23.573725987634873,23.609121621341064,22.702983856201172,22.702983856201172,640100,0.0,0.0
2010-06-28 00:00:00-04:00,22.986155161441026,23.396749493871354,22.48353186091837,23.205610275268555,718200,0.0,0.0
2010-06-29 00:00:00-04:00,22.8304074025438,22.865803032247097,22.136646596247253,22.4835262298584,622300,0.0,0.0
2010-06-30 00:00:00-04:00,22.646350847758807,23.113578451997444,22.405658072707755,23.04278564453125,402400,0.0,0.0
2010-07-01 00:00:00-04:00,22.830406296057724,23.007385975071074,21.23758764586337,21.457042694091797,1023200,0.0,0.0
2010-07-02 00:00:00-04:00,21.414568919858144,21.945507996443148,21.25174717209794,21.846399307250977,483700,0.0,0.0
2010-07-06 00:00:00-04:00,22.22867741282264,22.22867741282264,21.0252135889914,21.096006393432617,805200,0.0,0.0
2010-07-07 00:00:00-04:00,21.09600604673992,21.541994397185224,20.650016157220257,20.69249153137207,583700,0.0,0.0
2010-07-08 00:00:00-04:00,20.565070505222998,21.464128710037,20.140319736594538,20.536754608154297,2176300,0.0,0.0
2010-07-09 00:00:00-04:00,20.685412090465153,20.76328309785235,20.288977311375998,20.508432388305664,448600,0.0,0.0
2010-07-12 00:00:00-04:00,20.35268759818787,20.416400651655067,18.880213783551305,18.972244262695312,1194500,0.0,0.0
2010-07-13 00:00:00-04:00,19.38284519006954,19.800519316634308,19.057201581863037,19.71556854248047,877900,0.0,0.0
2010-07-14 00:00:00-04:00,19.375760391389424,19.375760391389424,19.205858900899038,19.354522705078125,885100,0.0,0.0
2010-07-15 00:00:00-04:00,19.255413976995033,19.290809607751985,18.47670240497059,18.759870529174805,642100,0.0,0.0
2010-07-16 00:00:00-04:00,18.58997152230735,19.220019374611603,18.56165562954902,18.724475860595703,708700,0.0,0.0
2010-07-19 00:00:00-04:00,19.064279875777192,19.064279875777192,18.448388398811243,18.75279426574707,306000,0.0,0.0
2010-07-20 00:00:00-04:00,18.575813953732112,18.901457500597587,18.405912437428547,18.462547302246094,490100,0.0,0.0
2010-07-21 00:00:00-04:00,18.48378243116915,19.17046512315438,18.48378243116915,18.83774185180664,854200,0.0,0.0
2010-07-22 00:00:00-04:00,19.04303840036018,19.538583420720922,18.936851500918085,19.135068893432617,322600,0.0,0.0
2010-07-23 00:00:00-04:00,19.035960476147388,19.248335817218347,18.851901026379526,19.22001838684082,233300,0.0,0.0
2010-07-26 00:00:00-04:00,19.113829914892925,19.21293860445697,18.4837806076774,18.759870529174805,631200,0.0,0.0
2010-07-27 00:00:00-04:00,18.696161806432247,19.573982271607235,18.58289514611117,19.24833869934082,537900,0.0,0.0
2010-07-28 00:00:00-04:00,19.14922711950864,19.269573505232884,18.809425650350448,19.22001838684082,131300,0.0,0.0
2010-07-29 00:00:00-04:00,19.113831162721393,19.262493437235587,18.618287682550076,18.880216598510742,296200,0.0,0.0
2010-07-30 00:00:00-04:00,18.738642316117147,19.24834396610199,18.632453831089023,18.830671310424805,220100,0.0,0.0
2010-08-02 00:00:00-04:00,19.212942731113138,19.559822449554783,18.887299164427436,19.496110916137695,356600,0.0,0.0
2010-08-03 00:00:00-04:00,19.354526517529003,19.559822140211573,19.22002063137107,19.290813446044922,254100,0.0,0.0
2010-08-04 00:00:00-04:00,19.32619969907615,19.46778372059629,18.866052013904152,18.908527374267578,412500,0.0,0.0
2010-08-05 00:00:00-04:00,18.58997632370381,18.58997632370381,17.15997873690925,17.556413650512695,1554200,0.0,0.0
2010-08-06 00:00:00-04:00,17.16705589737684,17.244928465521006,16.367106374310016,16.848493576049805,1221700,0.0,0.0
2010-08-09 00:00:00-04:00,16.990069701233736,17.124575554127798,16.657348017866493,16.96883201599121,436800,0.0,0.0
2010-08-10 00:00:00-04:00,16.912199577961534,16.912199577961534,16.282150268554688,16.282150268554688,396600,0.0,0.0
2010-08-11 00:00:00-04:00,16.183038743471162,16.402493750313223,15.843237392906882,16.24675178527832,578900,0.0,0.0
2010-08-12 00:00:00-04:00,16.239677077414562,16.671507485013613,16.069777119024145,16.501605987548828,515200,0.0,0.0
2010-08-13 00:00:00-04:00,16.35294306938911,16.53700250466944,16.140567745034453,16.282150268554688,322000,0.0,0.0
2010-08-16 00:00:00-04:00,16.13349151611328,16.43789739392618,16.091016134178957,16.13349151611328,190700,0.0,0.0
2010-08-17 00:00:00-04:00,16.19012762892279,16.38834508597557,15.899881187907976,16.367107391357422,329500,0.0,0.0
2010-08-18 00:00:00-04:00,16.197205519488836,16.40958090228606,15.928195264809277,16.360027313232422,361500,0.0,0.0
2010-08-19 00:00:00-04:00,16.586556080086662,16.74229962629267,16.140567745034453,16.282150268554688,655000,0.0,0.0
2010-08-20 00:00:00-04:00,16.218441945449086,16.28923476023762,16.02022452656057,16.19012451171875,326700,0.0,0.0
2010-08-23 00:00:00-04:00,16.126409800497292,16.42373587022353,16.126409800497292,16.282150268554688,279500,0.0,0.0
2010-08-24 00:00:00-04:00,15.92819513550811,16.048541543900363,15.043296431807471,15.425573348999023,762400,0.0,0.0
2010-08-25 00:00:00-04:00,15.071613580742982,15.453890529697889,15.043297681753637,15.34062385559082,242700,0.0,0.0
2010-08-26 00:00:00-04:00,15.40433241977259,15.772449772211484,15.043293270468,15.064529418945312,213900,0.0,0.0
2010-08-27 00:00:00-04:00,15.12116559700191,15.16364097580909,14.33537416721816,14.774284362792969,378500,0.0,0.0
2010-08-30 00:00:00-04:00,14.774283094287858,14.986659970089287,14.40616574135604,14.59730339050293,273200,0.0,0.0
2010-08-31 00:00:00-04:00,14.519439260488978,14.852161138094315,14.448646421994681,14.802607536315918,110300,0.0,0.0
2010-09-01 00:00:00-04:00,15.062541270098611,15.727695236681145,14.983865847107102,15.46306324005127,257000,0.1,0.0
